Serial No.,Date,Type,No Samples,Surrogate Nodes,CQR Nodes,CQR Alpha,Initial Condition,Optimizer Success,Closed Loop Cost,Boundary Violation,Iterations,MPC Horizon,MPC Input Cost,ICBMPC Tightner,ICBMPC Random Sampling,ICBMPC Confidence Cutoff,MPC Setpoint,ICBMPC Max Search,Time,LQR r,LQR q,MPC Robust Horizon
736,2025-07-26 04:48:19,cs1,250.0,5.0,20.0,0.05,True,False,[[-0.55716233]],True,50,10,0.05,0.8,1.0,0.8,,5.0,24.155560970306396,10.0,1.0,
737,2025-07-26 04:48:21,cs2,250.0,20.0,,,True,False,[[-0.20894442]],True,50,10,0.05,,,,,,1.317990779876709,,,
738,2025-07-26 04:48:23,cs3,250.0,5.0,20.0,0.05,True,False,[[40.5163728]],True,50,10,0.05,,,,,,14.568214178085327,,,3.0
739,2025-07-26 04:48:38,cs4,,,,,True,False,[[280.81010504]],True,50,10,0.05,,,,,,1.280561923980713,,,
740,2025-07-26 04:48:48,cs5,250.0,5.0,20.0,0.05,True,False,[[-0.54782403]],True,50,10,0.05,0.8,1.0,0.8,,5.0,9.337419748306274,,,
741,2025-07-26 04:49:13,cs1,250.0,5.0,20.0,0.05,True,False,[[-0.55454447]],True,50,10,0.1,0.8,1.0,0.8,,5.0,24.336297035217285,10.0,1.0,
742,2025-07-26 04:49:14,cs2,250.0,20.0,,,True,False,[[143.40960218]],True,50,10,0.1,,,,,,2.3032100200653076,,,
743,2025-07-26 04:49:17,cs3,250.0,5.0,20.0,0.05,True,False,[[81.33279836]],True,50,10,0.1,,,,,,15.302450180053713,,,3.0
744,2025-07-26 04:49:32,cs4,,,,,True,False,[[562.14142889]],True,50,10,0.1,,,,,,1.5832839012145996,,,
745,2025-07-26 04:49:44,cs5,250.0,5.0,20.0,0.05,True,False,[[-0.54532403]],True,50,10,0.1,0.8,1.0,0.8,,5.0,10.581723928451538,,,
746,2025-07-26 04:50:13,cs1,250.0,5.0,20.0,0.05,True,False,[[-0.55864728]],True,50,15,0.01,0.8,1.0,0.8,,5.0,28.161906957626343,10.0,1.0,
747,2025-07-26 04:50:14,cs2,250.0,20.0,,,True,False,[[14.22441077]],True,50,15,0.01,,,,,,1.3633949756622314,,,
748,2025-07-26 04:50:16,cs3,250.0,5.0,20.0,0.05,True,False,[[29.25272593]],True,50,15,0.01,,,,,,49.435596227645874,,,3.0
749,2025-07-26 04:51:06,cs4,,,,,True,False,[[55.89494766]],True,50,15,0.01,,,,,,1.8769330978393557,,,
750,2025-07-26 04:51:20,cs5,250.0,5.0,20.0,0.05,True,False,[[-0.54982403]],True,50,15,0.01,0.8,1.0,0.8,,5.0,12.404338836669922,,,
751,2025-07-26 04:51:48,cs1,250.0,5.0,20.0,0.05,True,False,[[-0.55659976]],True,50,15,0.05,0.8,1.0,0.8,,5.0,27.99328994750977,10.0,1.0,
752,2025-07-26 04:51:50,cs2,250.0,20.0,,,True,False,[[144.17307206]],True,50,15,0.05,,,,,,1.5965960025787354,,,
753,2025-07-26 04:51:52,cs3,250.0,5.0,20.0,0.05,True,False,[[37.9699988]],True,50,15,0.05,,,,,,46.78517007827759,,,3.0
754,2025-07-26 04:52:39,cs4,,,,,True,False,[[281.58938506]],True,50,15,0.05,,,,,,1.7010700702667236,,,
755,2025-07-26 04:52:52,cs5,250.0,5.0,20.0,0.05,True,False,[[-0.54782403]],True,50,15,0.05,0.8,1.0,0.8,,5.0,11.314232110977173,,,
756,2025-07-26 04:53:19,cs1,250.0,5.0,20.0,0.05,True,False,[[-0.55391882]],True,50,15,0.1,0.8,1.0,0.8,,5.0,27.091277837753296,10.0,1.0,
757,2025-07-26 04:53:21,cs2,250.0,20.0,,,True,False,[[144.27891337]],True,50,15,0.1,,,,,,2.14241099357605,,,
758,2025-07-26 04:53:24,cs3,250.0,5.0,20.0,0.05,True,False,[[136.26487225]],True,50,15,0.1,,,,,,42.65608596801758,,,3.0
759,2025-07-26 04:54:07,cs4,,,,,True,False,[[562.21119946]],True,50,15,0.1,,,,,,2.0300259590148926,,,
760,2025-07-26 04:54:21,cs5,250.0,5.0,20.0,0.05,True,False,[[-0.54532403]],True,50,15,0.1,0.8,1.0,0.8,,5.0,12.380230188369753,,,
761,2025-07-26 04:54:52,cs1,250.0,5.0,20.0,0.05,True,False,[[-0.55685414]],True,50,20,0.01,0.8,1.0,0.8,,5.0,31.09861183166504,10.0,1.0,
762,2025-07-26 04:54:54,cs2,250.0,20.0,,,True,False,[[14.22441077]],True,50,20,0.01,,,,,,1.7789831161499023,,,
763,2025-07-26 04:54:57,cs3,250.0,5.0,20.0,0.05,True,False,[[42.28569696]],True,50,20,0.01,,,,,,79.80917525291443,,,3.0
764,2025-07-26 04:56:17,cs4,,,,,True,False,[[55.74357788]],True,50,20,0.01,,,,,,2.397704839706421,,,
765,2025-07-26 04:56:33,cs5,250.0,5.0,20.0,0.05,True,False,[[-0.54982403]],True,50,20,0.01,0.8,1.0,0.8,,5.0,13.666310787200928,,,
766,2025-07-26 04:57:03,cs1,250.0,5.0,20.0,0.05,True,False,[[-0.55483437]],True,50,20,0.05,0.8,1.0,0.8,,5.0,29.76467490196228,10.0,1.0,
767,2025-07-26 04:57:04,cs2,250.0,20.0,,,True,False,[[-0.54782403]],True,50,20,0.05,,,,,,1.1950769424438477,,,
768,2025-07-26 04:57:07,cs3,250.0,5.0,20.0,0.05,True,False,[[213.95905138]],True,50,20,0.05,,,,,,72.6697940826416,,,3.0
769,2025-07-26 04:58:19,cs4,,,,,True,False,[[280.82287907]],True,50,20,0.05,,,,,,2.6382079124450684,,,
770,2025-07-26 04:58:36,cs5,250.0,5.0,20.0,0.05,True,False,[[-0.54782403]],True,50,20,0.05,0.8,1.0,0.8,,5.0,14.39885187149048,,,
771,2025-07-26 04:59:07,cs1,250.0,5.0,20.0,0.05,True,False,[[-0.55222537]],True,50,20,0.1,0.8,1.0,0.8,,5.0,30.76356101036072,10.0,1.0,
772,2025-07-26 04:59:09,cs2,250.0,20.0,,,True,False,[[248.00912779]],True,50,20,0.1,,,,,,2.044059038162231,,,
773,2025-07-26 04:59:12,cs3,250.0,5.0,20.0,0.05,True,False,[[176.12446472]],True,50,20,0.1,,,,,,72.54208278656006,,,3.0
774,2025-07-26 05:00:25,cs4,,,,,True,False,[[562.17129707]],True,50,20,0.1,,,,,,2.3520309925079346,,,
775,2025-07-26 05:00:40,cs5,250.0,5.0,20.0,0.05,True,False,[[-0.54532403]],True,50,20,0.1,0.8,1.0,0.8,,5.0,13.50798273086548,,,
776,2025-07-26 05:01:04,cs1,250.0,5.0,20.0,0.05,True,False,[[-0.5592557]],True,50,10,0.01,0.8,1.0,0.8,,5.0,23.709744930267338,10.0,1.0,
777,2025-07-26 05:01:06,cs2,250.0,20.0,,,True,False,[[-0.54982403]],True,50,10,0.01,,,,,,1.5386929512023926,,,
778,2025-07-26 05:01:09,cs3,250.0,5.0,20.0,0.05,True,False,[[11.73848201]],True,50,10,0.01,,,,,,99.09280204772948,,,5.0
779,2025-07-26 05:02:48,cs4,,,,,True,False,[[55.74080033]],True,50,10,0.01,,,,,,1.2621228694915771,,,
780,2025-07-26 05:02:59,cs5,250.0,5.0,20.0,0.05,True,False,[[-0.54982403]],True,50,10,0.01,0.8,1.0,0.8,,5.0,8.983329057693481,,,
781,2025-07-26 05:03:23,cs1,250.0,5.0,20.0,0.05,True,False,[[-0.55716233]],True,50,10,0.05,0.8,1.0,0.8,,5.0,23.90964984893799,10.0,1.0,
782,2025-07-26 05:03:24,cs2,250.0,20.0,,,True,False,[[72.02641193]],True,50,10,0.05,,,,,,1.3343050479888916,,,
783,2025-07-26 05:03:27,cs3,250.0,5.0,20.0,0.05,True,False,[[72.14931633]],True,50,10,0.05,,,,,,99.71174693107604,,,5.0
784,2025-07-26 05:05:07,cs4,,,,,True,False,[[280.81010504]],True,50,10,0.05,,,,,,1.3832430839538574,,,
785,2025-07-26 05:05:18,cs5,250.0,5.0,20.0,0.05,True,False,[[-0.54782403]],True,50,10,0.05,0.8,1.0,0.8,,5.0,9.398250818252563,,,
786,2025-07-26 05:05:42,cs1,250.0,5.0,20.0,0.05,True,False,[[-0.55454447]],True,50,10,0.1,0.8,1.0,0.8,,5.0,23.982206344604492,10.0,1.0,
787,2025-07-26 05:05:44,cs2,250.0,20.0,,,True,False,[[144.27891337]],True,50,10,0.1,,,,,,1.1198856830596924,,,
788,2025-07-26 05:05:47,cs3,250.0,5.0,20.0,0.05,True,False,[[144.60637964]],True,50,10,0.1,,,,,,97.06922101974487,,,5.0
789,2025-07-26 05:07:24,cs4,,,,,True,False,[[562.14142889]],True,50,10,0.1,,,,,,1.251737117767334,,,
790,2025-07-26 05:07:34,cs5,250.0,5.0,20.0,0.05,True,False,[[-0.54532403]],True,50,10,0.1,0.8,1.0,0.8,,5.0,8.84739089012146,,,
791,2025-07-26 05:08:00,cs1,250.0,5.0,20.0,0.05,True,False,[[-0.55864728]],True,50,15,0.01,0.8,1.0,0.8,,5.0,26.424434185028076,10.0,1.0,
792,2025-07-26 05:08:02,cs2,250.0,20.0,,,True,False,[[38.83721492]],True,50,15,0.01,,,,,,1.004523992538452,,,
793,2025-07-26 05:08:06,cs3,250.0,5.0,20.0,0.05,True,False,[[30.86866849]],True,50,15,0.01,,,,,,276.889760017395,,,5.0
794,2025-07-26 05:12:43,cs4,,,,,True,False,[[55.89494766]],True,50,15,0.01,,,,,,1.8079311847686768,,,
795,2025-07-26 05:12:57,cs5,250.0,5.0,20.0,0.05,True,False,[[-0.54982403]],True,50,15,0.01,0.8,1.0,0.8,,5.0,11.626025915145874,,,
796,2025-07-26 05:13:24,cs1,250.0,5.0,20.0,0.05,True,False,[[-0.55659976]],True,50,15,0.05,0.8,1.0,0.8,,5.0,27.487483739852905,10.0,1.0,
797,2025-07-26 05:13:25,cs2,250.0,20.0,,,True,False,[[113.47347983]],True,50,15,0.05,,,,,,19.764350175857544,,,
798,2025-07-26 05:13:49,cs3,250.0,5.0,20.0,0.05,True,False,[[116.37867082]],True,50,15,0.05,,,,,,301.2067048549652,,,5.0
799,2025-07-26 05:18:50,cs4,,,,,True,False,[[281.58938506]],True,50,15,0.05,,,,,,1.7975611686706543,,,
800,2025-07-26 05:19:03,cs5,250.0,5.0,20.0,0.05,True,False,[[-0.54782403]],True,50,15,0.05,0.8,1.0,0.8,,5.0,11.151820182800291,,,
801,2025-07-26 05:19:30,cs1,250.0,5.0,20.0,0.05,True,False,[[-0.55391882]],True,50,15,0.1,0.8,1.0,0.8,,5.0,27.152634859085083,10.0,1.0,
802,2025-07-26 05:19:32,cs2,250.0,20.0,,,True,False,[[-0.54532403]],True,50,15,0.1,,,,,,2.964576959609986,,,
803,2025-07-26 05:19:38,cs3,250.0,5.0,20.0,0.05,True,False,[[233.70335322]],True,50,15,0.1,,,,,,316.6785099506378,,,5.0
804,2025-07-26 05:24:55,cs4,,,,,True,False,[[562.21119946]],True,50,15,0.1,,,,,,1.755443811416626,,,
805,2025-07-26 05:25:08,cs5,250.0,5.0,20.0,0.05,True,False,[[-0.54532403]],True,50,15,0.1,0.8,1.0,0.8,,5.0,10.844975233078005,,,
806,2025-07-26 05:25:37,cs1,250.0,5.0,20.0,0.05,True,False,[[-0.55685414]],True,50,20,0.01,0.8,1.0,0.8,,5.0,29.49260711669922,10.0,1.0,
807,2025-07-26 05:25:39,cs2,250.0,20.0,,,True,False,[[-0.45856942]],True,50,20,0.01,,,,,,1.5827081203460691,,,
808,2025-07-26 05:25:45,cs3,250.0,5.0,20.0,0.05,True,False,[[30.11062693]],True,50,20,0.01,,,,,,316.6352560520172,,,5.0
809,2025-07-26 05:31:02,cs4,,,,,True,False,[[55.74357788]],True,50,20,0.01,,,,,,2.614680051803589,,,
810,2025-07-26 06:21:02,cs5,250.0,5.0,20.0,0.05,True,False,[[-0.54982403]],True,50,20,0.01,0.8,1.0,0.8,,5.0,2997.332307100296,,,
811,2025-07-26 07:01:08,cs1,250.0,5.0,20.0,0.05,True,False,[[-0.55483437]],True,50,20,0.05,0.8,1.0,0.8,,5.0,2405.5567128658295,10.0,1.0,
812,2025-07-26 07:01:10,cs2,250.0,20.0,,,True,False,[[248.08986888]],True,50,20,0.05,,,,,,5.207299709320068,,,
813,2025-07-26 07:01:23,cs3,250.0,5.0,20.0,0.05,True,False,[[173.64552641]],True,50,20,0.05,,,,,,1275.71893119812,,,5.0
814,2025-07-26 07:22:38,cs4,,,,,True,False,[[280.82287907]],True,50,20,0.05,,,,,,2.3102288246154785,,,
815,2025-07-26 07:22:53,cs5,250.0,5.0,20.0,0.05,True,False,[[-0.54782403]],True,50,20,0.05,0.8,1.0,0.8,,5.0,12.14150094985962,,,
816,2025-07-26 07:23:21,cs1,250.0,5.0,20.0,0.05,True,False,[[-0.55222537]],True,50,20,0.1,0.8,1.0,0.8,,5.0,27.839091062545776,10.0,1.0,
817,2025-07-26 07:23:22,cs2,250.0,20.0,,,True,False,[[21.98628309]],True,50,20,0.1,,,,,,2.0457801818847656,,,
818,2025-07-26 07:23:29,cs3,250.0,5.0,20.0,0.05,True,False,[[234.52238705]],True,50,20,0.1,,,,,,433.35793590545654,,,5.0
819,2025-07-26 07:30:43,cs4,,,,,True,False,[[562.17129707]],True,50,20,0.1,,,,,,2.4238100051879883,,,
820,2025-07-26 07:30:59,cs5,250.0,5.0,20.0,0.05,True,False,[[-0.54532403]],True,50,20,0.1,0.8,1.0,0.8,,5.0,13.476778984069824,,,
821,2025-07-26 07:31:21,cs1,250.0,5.0,20.0,0.05,True,False,[[-0.5592557]],True,50,10,0.01,0.8,1.0,0.8,,5.0,22.778293132781982,10.0,1.0,
822,2025-07-26 07:31:23,cs2,250.0,20.0,,,True,False,[[14.53670034]],True,50,10,0.01,,,,,,19.381386756896973,,,
823,2025-07-26 07:31:49,cs3,250.0,5.0,20.0,0.05,True,False,[[9.23459925]],True,50,10,0.01,,,,,,516.8338580131531,,,7.0
824,2025-07-26 07:40:26,cs4,,,,,True,False,[[55.74080033]],True,50,10,0.01,,,,,,1.457921028137207,,,
825,2025-07-26 07:40:36,cs5,250.0,5.0,20.0,0.05,True,False,[[-0.54982403]],True,50,10,0.01,0.8,1.0,0.8,,5.0,8.632544994354248,,,
826,2025-07-26 07:41:00,cs1,250.0,5.0,20.0,0.05,True,False,[[-0.55716233]],True,50,10,0.05,0.8,1.0,0.8,,5.0,23.395127058029175,10.0,1.0,
827,2025-07-26 07:41:01,cs2,250.0,20.0,,,True,False,[[62.05613962]],True,50,10,0.05,,,,,,3.717818021774292,,,
828,2025-07-26 07:41:12,cs3,250.0,5.0,20.0,0.05,True,False,[[72.12518761]],True,50,10,0.05,,,,,,511.27235102653503,,,7.0
829,2025-07-26 07:49:43,cs4,,,,,True,False,[[280.81010504]],True,50,10,0.05,,,,,,1.4491901397705078,,,
830,2025-07-26 07:49:53,cs5,250.0,5.0,20.0,0.05,True,False,[[-0.54782403]],True,50,10,0.05,0.8,1.0,0.8,,5.0,8.943011999130249,,,
831,2025-07-26 07:50:17,cs1,250.0,5.0,20.0,0.05,True,False,[[-0.55454447]],True,50,10,0.1,0.8,1.0,0.8,,5.0,23.352285146713257,10.0,1.0,
832,2025-07-26 07:50:18,cs2,250.0,20.0,,,True,False,[[144.27891337]],True,50,10,0.1,,,,,,1.3358290195465088,,,
833,2025-07-26 07:50:27,cs3,250.0,5.0,20.0,0.05,True,False,[[144.55084442]],True,50,10,0.1,,,,,,501.0430006980896,,,7.0
834,2025-07-26 07:58:48,cs4,,,,,True,False,[[562.14142889]],True,50,10,0.1,,,,,,1.3072900772094729,,,
835,2025-07-26 07:58:58,cs5,250.0,5.0,20.0,0.05,True,False,[[-0.54532403]],True,50,10,0.1,0.8,1.0,0.8,,5.0,8.724445819854736,,,
836,2025-07-26 07:59:25,cs1,250.0,5.0,20.0,0.05,True,False,[[-0.55864728]],True,50,15,0.01,0.8,1.0,0.8,,5.0,26.905880212783813,10.0,1.0,
837,2025-07-26 07:59:26,cs2,250.0,20.0,,,True,False,[[14.22441077]],True,50,15,0.01,,,,,,1.803161144256592,,,
838,2025-07-26 07:59:40,cs3,250.0,5.0,20.0,0.05,True,False,[[55.82281511]],True,50,15,0.01,,,,,,3503.5005009174347,,,7.0
839,2025-07-26 08:58:04,cs4,,,,,True,False,[[55.89494766]],True,50,15,0.01,,,,,,1.923922061920166,,,
840,2025-07-26 08:58:18,cs5,250.0,5.0,20.0,0.05,True,False,[[-0.54982403]],True,50,15,0.01,0.8,1.0,0.8,,5.0,12.257090091705322,,,
841,2025-07-26 18:08:58,cs1,2000.0,5.0,20.0,0.05,True,True,[[-1.00233618]],True,50,10,0.01,1.0,1.0,0.8,,3.0,11.891962051391602,50.0,1.0,
842,2025-07-26 18:09:05,cs2,2000.0,20.0,,,True,False,[[8.45072216]],True,50,10,0.01,,,,,,0.6958637237548828,,,
843,2025-07-26 18:09:06,cs3,2000.0,5.0,20.0,0.05,True,True,[[-0.11776686]],True,50,10,0.01,,,,,,6.105071306228638,,,3.0
844,2025-07-26 18:09:12,cs4,,,,,True,True,[[42.3956521]],True,50,10,0.01,,,,,,0.4644339084625244,,,
845,2025-07-26 18:09:16,cs5,2000.0,5.0,20.0,0.05,True,True,[[-0.95890819]],True,50,10,0.01,1.0,1.0,0.8,,3.0,3.6787357330322266,,,
846,2025-07-26 18:09:28,cs1,2000.0,5.0,20.0,0.05,True,True,[[-0.77589277]],False,50,10,0.05,1.0,1.0,0.8,,3.0,11.923862934112549,50.0,1.0,
847,2025-07-26 18:09:35,cs2,2000.0,20.0,,,True,False,[[141.26354114]],True,50,10,0.05,,,,,,0.7240400314331055,,,
848,2025-07-26 18:09:37,cs3,2000.0,5.0,20.0,0.05,True,False,[[71.32864684]],True,50,10,0.05,,,,,,4.639681100845337,,,3.0
849,2025-07-26 18:09:41,cs4,,,,,True,True,[[51.41793161]],True,50,10,0.05,,,,,,0.5168969631195068,,,
850,2025-07-26 18:09:46,cs5,2000.0,5.0,20.0,0.05,True,True,[[-0.7758825]],True,50,10,0.05,1.0,1.0,0.8,,3.0,3.8909671306610103,,,
851,2025-07-26 18:09:58,cs1,2000.0,5.0,20.0,0.05,True,True,[[-0.76357898]],False,50,10,0.1,1.0,1.0,0.8,,3.0,12.105446815490724,50.0,1.0,
852,2025-07-26 18:10:05,cs2,2000.0,20.0,,,True,False,[[886.461606]],True,50,10,0.1,,,,,,1.5366389751434326,,,
853,2025-07-26 18:10:07,cs3,2000.0,5.0,20.0,0.05,True,False,[[143.65292548]],True,50,10,0.1,,,,,,5.1167826652526855,,,3.0
854,2025-07-26 18:10:12,cs4,,,,,True,True,[[91.19957317]],True,50,10,0.1,,,,,,0.5246531963348389,,,
855,2025-07-26 18:10:17,cs5,2000.0,5.0,20.0,0.05,True,True,[[-0.76376077]],True,50,10,0.1,1.0,1.0,0.8,,3.0,4.062607049942017,,,
856,2025-07-26 18:10:30,cs1,2000.0,5.0,20.0,0.05,True,True,[[-0.95323649]],True,50,15,0.01,1.0,1.0,0.8,,3.0,13.065948009490969,50.0,1.0,
857,2025-07-26 18:10:38,cs2,2000.0,20.0,,,True,False,[[41.98278758]],True,50,15,0.01,,,,,,0.9508101940155028,,,
858,2025-07-26 18:10:39,cs3,2000.0,5.0,20.0,0.05,True,False,[[13.50073781]],True,50,15,0.01,,,,,,17.351457118988037,,,3.0
859,2025-07-26 18:10:57,cs4,,,,,True,True,[[10.57051201]],True,50,15,0.01,,,,,,0.6585242748260498,,,
860,2025-07-26 18:11:03,cs5,2000.0,5.0,20.0,0.05,True,True,[[-0.95866289]],True,50,15,0.01,1.0,1.0,0.8,,3.0,5.13097620010376,,,
861,2025-07-26 18:11:16,cs1,2000.0,5.0,20.0,0.05,True,True,[[-0.75705222]],True,50,15,0.05,1.0,1.0,0.8,,3.0,13.178405284881592,50.0,1.0,
862,2025-07-26 18:11:23,cs2,2000.0,20.0,,,True,False,[[143.726898]],True,50,15,0.05,,,,,,2.7385339736938477,,,
863,2025-07-26 18:11:27,cs3,2000.0,5.0,20.0,0.05,True,False,[[71.32962883]],True,50,15,0.05,,,,,,11.319594860076904,,,3.0
864,2025-07-26 18:11:39,cs4,,,,,True,True,[[50.51895902]],True,50,15,0.05,,,,,,0.6401810646057129,,,
865,2025-07-26 18:11:44,cs5,2000.0,5.0,20.0,0.05,True,True,[[-0.14641659]],True,50,15,0.05,1.0,1.0,0.8,,3.0,5.118086099624634,,,
866,2025-07-26 18:11:58,cs1,2000.0,5.0,20.0,0.05,True,True,[[0.13582804]],True,50,15,0.1,1.0,1.0,0.8,,3.0,13.261929035186768,50.0,1.0,
867,2025-07-26 18:12:05,cs2,2000.0,20.0,,,True,False,[[-0.80654717]],True,50,15,0.1,,,,,,1.1353390216827393,,,
868,2025-07-26 18:12:07,cs3,2000.0,5.0,20.0,0.05,True,False,[[143.64961119]],True,50,15,0.1,,,,,,15.268723964691162,,,3.0
869,2025-07-26 18:12:23,cs4,,,,,True,True,[[92.78395889]],True,50,15,0.1,,,,,,0.6351280212402344,,,
870,2025-07-26 18:12:29,cs5,2000.0,5.0,20.0,0.05,True,True,[[-0.17625184]],True,50,15,0.1,1.0,1.0,0.8,,3.0,5.178338050842285,,,
871,2025-07-26 18:12:43,cs1,2000.0,5.0,20.0,0.05,True,True,[[-0.90666903]],True,50,20,0.01,1.0,1.0,0.8,,3.0,14.424167156219482,50.0,1.0,
872,2025-07-26 18:12:51,cs2,2000.0,20.0,,,True,False,[[-0.72371197]],True,50,20,0.01,,,,,,1.129276990890503,,,
873,2025-07-26 18:12:53,cs3,2000.0,5.0,20.0,0.05,True,False,[[13.52774887]],True,50,20,0.01,,,,,,28.054447174072266,,,3.0
874,2025-07-26 18:13:21,cs4,,,,,True,True,[[79.07454757]],True,50,20,0.01,,,,,,1.0242931842803955,,,
875,2025-07-26 18:13:29,cs5,2000.0,5.0,20.0,0.05,True,True,[[-0.90758769]],True,50,20,0.01,1.0,1.0,0.8,,3.0,6.753911972045898,,,
876,2025-07-26 18:13:44,cs1,2000.0,5.0,20.0,0.05,True,True,[[-0.82624548]],True,50,20,0.05,1.0,1.0,0.8,,3.0,15.2969491481781,50.0,1.0,
877,2025-07-26 18:13:52,cs2,2000.0,20.0,,,True,False,[[61.55676389]],True,50,20,0.05,,,,,,1.0620689392089844,,,
878,2025-07-26 18:13:55,cs3,2000.0,5.0,20.0,0.05,True,False,[[71.3301388]],True,50,20,0.05,,,,,,24.65120577812195,,,3.0
879,2025-07-26 18:14:19,cs4,,,,,True,True,[[230.51559538]],True,50,20,0.05,,,,,,0.9220130443572998,,,
880,2025-07-26 18:14:27,cs5,2000.0,5.0,20.0,0.05,True,True,[[-0.19922849]],True,50,20,0.05,1.0,1.0,0.8,,3.0,6.725318908691406,,,
881,2025-07-26 18:14:42,cs1,2000.0,5.0,20.0,0.05,True,True,[[-0.11429344]],True,50,20,0.1,1.0,1.0,0.8,,3.0,15.061286926269531,50.0,1.0,
882,2025-07-26 18:14:50,cs2,2000.0,20.0,,,True,False,[[298.90196723]],True,50,20,0.1,,,,,,1.8853800296783447,,,
883,2025-07-26 18:14:53,cs3,2000.0,5.0,20.0,0.05,True,False,[[8.63185028]],True,50,20,0.1,,,,,,15.216702222824097,,,3.0
884,2025-07-26 18:15:08,cs4,,,,,True,True,[[222.07361405]],True,50,20,0.1,,,,,,0.9170527458190918,,,
885,2025-07-26 18:15:16,cs5,2000.0,5.0,20.0,0.05,True,True,[[-0.15586184]],True,50,20,0.1,1.0,1.0,0.8,,3.0,6.9401750564575195,,,
886,2025-07-26 18:15:29,cs1,2000.0,5.0,20.0,0.05,True,True,[[-0.9654329]],True,50,10,0.01,1.0,1.0,0.8,,3.0,12.347339868545532,50.0,1.0,
887,2025-07-26 18:15:36,cs2,2000.0,20.0,,,True,False,[[42.59758202]],True,50,10,0.01,,,,,,1.6068449020385742,,,
888,2025-07-26 18:15:40,cs3,2000.0,5.0,20.0,0.05,True,False,[[3.036602]],True,50,10,0.01,,,,,,28.68973994255066,,,5.0
889,2025-07-26 18:16:09,cs4,,,,,True,True,[[11.84463124]],True,50,10,0.01,,,,,,0.5526731014251709,,,
890,2025-07-26 18:16:13,cs5,2000.0,5.0,20.0,0.05,True,True,[[-0.96015751]],True,50,10,0.01,1.0,1.0,0.8,,3.0,3.9978067874908447,,,
891,2025-07-26 18:16:26,cs1,2000.0,5.0,20.0,0.05,True,True,[[-0.77589277]],False,50,10,0.05,1.0,1.0,0.8,,3.0,12.936266899108888,50.0,1.0,
892,2025-07-26 18:16:34,cs2,2000.0,20.0,,,True,False,[[145.448184]],True,50,10,0.05,,,,,,1.7502398490905762,,,
893,2025-07-26 18:16:38,cs3,2000.0,5.0,20.0,0.05,True,False,[[71.3284154]],True,50,10,0.05,,,,,,30.47412610054016,,,5.0
894,2025-07-26 18:17:08,cs4,,,,,True,True,[[51.41793161]],True,50,10,0.05,,,,,,0.5634157657623291,,,
895,2025-07-26 18:17:13,cs5,2000.0,5.0,20.0,0.05,True,True,[[-0.7758825]],True,50,10,0.05,1.0,1.0,0.8,,3.0,4.219864130020142,,,
