Serial No.,Date,Type,No Samples,Surrogate Nodes,CQR Nodes,CQR Alpha,Initial Condition,Optimizer Success,Closed Loop Cost,Concentration Cb,Boundary Violation Probability,Iterations,MPC Horizon,MPC Input Cost,ICBMPC Tightner,ICBMPC Random Sampling,ICBMPC Confidence Cutoff,MPC Setpoint,ICBMPC Max Search,Time,LQR r,LQR q,MPC Robust Horizon
709,2025-07-31 03:20:06,cs4,,,,,True,0.0,[[320.28951923]],1.2433009857757142,0.0098794233291338,50,15,0.1,,,,,,1.772881031036377,,,
710,2025-07-31 03:20:34,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[124.55506541]],1.11509080438912,0.0161624068839093,50,15,0.1,1.0,1.0,0.8,,10.0,26.06889295578003,,,
711,2025-07-31 03:21:41,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[10.1011172]],1.1320810296217116,0.0143610456148617,50,20,0.01,1.0,1.0,0.8,,10.0,66.78462386131287,50.0,1.0,
712,2025-07-31 03:21:49,cs2,2000.0,20.0,,,True,0.0,[[4.20145436]],1.2072292978752828,0.0132411899658641,50,20,0.01,,,,,,1.80668306350708,,,
713,2025-07-31 03:21:52,cs3,2000.0,5.0,20.0,0.05,True,0.0,[[134.84122886]],0.8040857290259861,0.0102548862182995,50,20,0.01,,,,,,252.8877329826355,,,3.0
714,2025-07-31 03:26:05,cs4,,,,,True,0.0,[[12.78192225]],1.235067279006118,0.009959475948159,50,20,0.01,,,,,,2.473247766494751,,,
715,2025-07-31 03:26:42,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[12.39440265]],1.1206074998647702,0.015713340316643,50,20,0.01,1.0,1.0,0.8,,10.0,34.62966299057007,,,
716,2025-07-31 03:27:48,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[42.70267144]],1.134910579161028,0.0144493857396597,50,20,0.05,1.0,1.0,0.8,,10.0,66.17673778533936,50.0,1.0,
717,2025-07-31 03:27:56,cs2,2000.0,20.0,,,True,0.0,[[-1.24694027]],1.249440267422509,0.0093628765330082,50,20,0.05,,,,,,2.126523971557617,,,
718,2025-07-31 03:28:00,cs3,2000.0,5.0,20.0,0.05,True,0.0,[[540.31420473]],0.7471739050038697,0.0102854126733771,50,20,0.05,,,,,,214.8049111366272,,,3.0
719,2025-07-31 03:31:35,cs4,,,,,True,0.0,[[146.38783063]],1.2386861860139071,0.0098963163080774,50,20,0.05,,,,,,2.433847188949585,,,
720,2025-07-31 03:32:12,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[43.81915246]],1.131078718330666,0.0146367553596531,50,20,0.05,1.0,1.0,0.8,,10.0,34.89406180381775,,,
721,2025-07-31 03:33:18,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[165.92947836]],1.1364146958789598,0.0153625667934623,50,20,0.1,1.0,1.0,0.8,,10.0,66.09324598312378,50.0,1.0,
722,2025-07-31 03:33:26,cs2,2000.0,20.0,,,True,0.0,[[298.69580985]],1.1337026990080632,0.0102470188847727,50,20,0.1,,,,,,1.6881489753723145,,,
723,2025-07-31 03:33:29,cs3,2000.0,5.0,20.0,0.05,True,0.0,[[376.31835784]],0.7390150114593035,0.0102493336144983,50,20,0.1,,,,,,190.973002910614,,,3.0
724,2025-07-31 03:36:40,cs4,,,,,True,0.0,[[138.93435254]],1.2350672799102087,0.0099594758899238,50,20,0.1,,,,,,2.3248329162597656,,,
725,2025-07-31 03:37:15,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[171.98891167]],1.1310089862471664,0.0162823944822107,50,20,0.1,1.0,1.0,0.8,,10.0,31.93235492706299,,,
726,2025-07-31 03:38:07,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[7.94049645]],1.1163377737104785,0.0157630154677407,50,10,0.01,1.0,1.0,0.8,,10.0,52.08386993408203,50.0,1.0,
727,2025-07-31 03:38:15,cs2,2000.0,20.0,,,True,0.0,[[-1.24894007]],1.2494400687413172,0.0093628968342921,50,10,0.01,,,,,,1.189028024673462,,,
728,2025-07-31 03:38:18,cs3,2000.0,5.0,20.0,0.05,True,0.08,[[16.67414871]],0.7594121824150265,0.009704418188336,50,10,0.01,,,,,,230.6798119544983,,,5.0
729,2025-07-31 03:42:09,cs4,,,,,True,0.08,[[39.03504011]],1.2322380982381786,0.0113181331455609,50,10,0.01,,,,,,1.3048932552337646,,,
730,2025-07-31 03:42:34,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[6.89149054]],1.1385788925001945,0.013852056865017,50,10,0.01,1.0,1.0,0.8,,10.0,23.356871843338013,,,
731,2025-07-31 03:43:28,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[53.5307528]],1.1297199777771014,0.0149135579697623,50,10,0.05,1.0,1.0,0.8,,10.0,54.076802015304565,50.0,1.0,
732,2025-07-31 03:43:36,cs2,2000.0,20.0,,,True,0.0,[[70.97799439]],1.0887939687704058,0.0228543769322513,50,10,0.05,,,,,,1.2583351135253906,,,
733,2025-07-31 03:43:39,cs3,2000.0,5.0,20.0,0.05,True,0.06,[[105.65305624]],0.7558489577386992,0.0102717232086534,50,10,0.05,,,,,,255.1549310684204,,,5.0
734,2025-07-31 03:47:54,cs4,,,,,True,0.08,[[205.59729646]],1.2318278638578364,0.0113631728333629,50,10,0.05,,,,,,1.2901661396026611,,,
735,2025-07-31 03:48:20,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[57.94958468]],1.124893207717297,0.0143810106705863,50,10,0.05,1.0,1.0,0.8,,10.0,23.90196990966797,,,
736,2025-07-31 03:49:13,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[83.19032189]],1.120887083568583,0.0152354313039218,50,10,0.1,1.0,1.0,0.8,,10.0,52.91664361953735,50.0,1.0,
737,2025-07-31 03:49:21,cs2,2000.0,20.0,,,True,0.0,[[143.42064685]],1.084355928712332,0.0233062420947558,50,10,0.1,,,,,,0.7863650321960449,,,
738,2025-07-31 03:49:23,cs3,2000.0,5.0,20.0,0.05,True,0.08,[[408.31327392]],0.7430927184018917,0.0104212979181451,50,10,0.1,,,,,,223.7562940120697,,,5.0
739,2025-07-31 03:53:07,cs4,,,,,True,0.08,[[311.8367293]],1.2358107794324036,0.0108919030122172,50,10,0.1,,,,,,1.11686110496521,,,
740,2025-07-31 03:53:31,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[68.73094852]],1.1190266906482789,0.0158725998979747,50,10,0.1,1.0,1.0,0.8,,10.0,22.22150087356567,,,
741,2025-07-31 03:54:26,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[8.59837309]],1.1327582155321698,0.0140455231245562,50,15,0.01,1.0,1.0,0.8,,10.0,54.93189096450806,50.0,1.0,
742,2025-07-31 03:54:34,cs2,2000.0,20.0,,,True,0.0,[[-1.24894027]],1.2494402669810687,0.0093628765426354,50,15,0.01,,,,,,1.3739750385284424,,,
743,2025-07-31 03:54:38,cs3,2000.0,5.0,20.0,0.05,True,0.0,[[55.32233472]],0.8207872498957265,0.0121001587705047,50,15,0.01,,,,,,743.8149909973145,,,5.0
744,2025-07-31 04:07:02,cs4,,,,,True,0.0,[[30.91015465]],1.2433009860122008,0.0098794233114195,50,15,0.01,,,,,,1.946023941040039,,,
745,2025-07-31 04:07:31,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[6.5319029]],1.1254804038673798,0.0139552024788661,50,15,0.01,1.0,1.0,0.8,,10.0,26.81863594055176,,,
746,2025-07-31 04:08:29,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[51.05385225]],1.1264624389673317,0.0142260962667909,50,15,0.05,1.0,1.0,0.8,,10.0,57.62317991256714,50.0,1.0,
747,2025-07-31 04:08:37,cs2,2000.0,20.0,,,True,0.0,[[-1.24694027]],1.249440265867943,0.0093628765539669,50,15,0.05,,,,,,1.5110909938812256,,,
748,2025-07-31 04:08:42,cs3,2000.0,5.0,20.0,0.05,True,0.0,[[85.47682213]],0.7542128259679227,0.0103468260164144,50,15,0.05,,,,,,728.3747458457947,,,5.0
749,2025-07-31 04:20:50,cs4,,,,,True,0.0,[[159.52349671]],1.2433009858825166,0.0098794233215866,50,15,0.05,,,,,,1.7781729698181152,,,
750,2025-07-31 04:21:18,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[64.65037014]],1.1263072392932303,0.0142903948476685,50,15,0.05,1.0,1.0,0.8,,10.0,26.16932511329651,,,
751,2025-07-31 04:22:16,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[139.43473307]],1.130089148101242,0.0148594715935187,50,15,0.1,1.0,1.0,0.8,,10.0,57.22288799285889,50.0,1.0,
752,2025-07-31 04:22:24,cs2,2000.0,20.0,,,True,0.0,[[143.42064682]],1.084355930354957,0.0233062420307734,50,15,0.1,,,,,,1.624262809753418,,,
753,2025-07-31 04:22:29,cs3,2000.0,5.0,20.0,0.05,True,0.0,[[698.26927396]],0.7519993586390514,0.0103561346180575,50,15,0.1,,,,,,749.9210278987885,,,5.0
754,2025-07-31 04:34:59,cs4,,,,,True,0.0,[[320.28951923]],1.2433009857757142,0.0098794233291338,50,15,0.1,,,,,,2.0057339668273926,,,
755,2025-07-31 04:35:29,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[124.55506541]],1.11509080438912,0.0161624068839093,50,15,0.1,1.0,1.0,0.8,,10.0,27.73596215248108,,,
756,2025-07-31 04:36:36,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[10.1011172]],1.1320810296217116,0.0143610456148617,50,20,0.01,1.0,1.0,0.8,,10.0,66.6425769329071,50.0,1.0,
757,2025-07-31 04:36:44,cs2,2000.0,20.0,,,True,0.0,[[-1.24894026]],1.2494402625107903,0.0093628766446412,50,20,0.01,,,,,,1.5760400295257568,,,
758,2025-07-31 04:36:50,cs3,2000.0,5.0,20.0,0.05,True,0.0,[[39.14250577]],0.7562744807525403,0.0103619072652656,50,20,0.01,,,,,,1605.9597942829132,,,5.0
759,2025-07-31 05:03:36,cs4,,,,,True,0.0,[[12.78192225]],1.235067279006118,0.009959475948159,50,20,0.01,,,,,,2.57149887084961,,,
760,2025-07-31 05:04:16,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[12.39440265]],1.1206074998647702,0.015713340316643,50,20,0.01,1.0,1.0,0.8,,10.0,36.86082887649536,,,
761,2025-07-31 05:05:25,cs1,2000.0,5.0,20.0,0.05,True,0.0,[[42.70267144]],1.134910579161028,0.0144493857396597,50,20,0.05,1.0,1.0,0.8,,10.0,69.27006506919861,50.0,1.0,
762,2025-07-31 05:05:33,cs2,2000.0,20.0,,,True,0.0,[[-1.24694025]],1.2494402552545996,0.0093628767723296,50,20,0.05,,,,,,3.0941648483276367,,,
763,2025-07-31 05:05:41,cs3,2000.0,5.0,20.0,0.05,True,0.0,[[126.17576874]],0.7579406234739753,0.0103323774511724,50,20,0.05,,,,,,1209.3037838935852,,,5.0
764,2025-07-31 05:25:51,cs4,,,,,True,0.0,[[146.38783063]],1.2386861860139071,0.0098963163080774,50,20,0.05,,,,,,2.810802936553955,,,
765,2025-07-31 05:26:34,cs5,2000.0,5.0,20.0,0.05,True,0.0,[[43.81915246]],1.131078718330666,0.0146367553596531,50,20,0.05,1.0,1.0,0.8,,10.0,40.223933935165405,,,
766,2025-07-31 05:42:16,cs1,1000.0,5.0,20.0,0.05,True,0.1,[[13.58725207]],0.8743794585927884,2.4876367473659815e-11,50,10,0.01,1.0,7.0,0.9,,5.0,16.409720182418823,100.0,1.0,
767,2025-07-31 05:42:20,cs2,1000.0,20.0,,,True,0.44,[[-0.97209379]],0.9851705029515118,4.5086534895415445e-06,50,10,0.01,,,,,,1.448888063430786,,,
768,2025-07-31 05:42:22,cs3,1000.0,5.0,20.0,0.05,True,0.06,[[13.56372592]],0.8908594072900786,7.31305863433407e-11,50,10,0.01,,,,,,36.432223081588745,,,3.0
769,2025-07-31 05:42:58,cs4,,,,,True,1.0,[[42.3956521]],1.024053669383144,1.8515202748758943e-10,50,10,0.01,,,,,,0.4675920009613037,,,
770,2025-07-31 05:43:08,cs5,1000.0,5.0,20.0,0.05,True,0.08,[[13.60195799]],0.8731266983780681,1.0509235049247487e-10,50,10,0.01,1.0,7.0,0.9,,5.0,9.364776849746704,,,
771,2025-07-31 05:43:24,cs1,1000.0,5.0,20.0,0.05,True,0.0,[[71.11555057]],1.129424778434341,0.0254758460364964,50,10,0.05,1.0,7.0,0.9,,5.0,16.278307914733887,100.0,1.0,
772,2025-07-31 05:43:28,cs2,1000.0,20.0,,,True,0.0,[[-1.32101723]],1.3235172314054264,0.0067092885429483,50,10,0.05,,,,,,1.0231637954711914,,,
773,2025-07-31 05:43:30,cs3,1000.0,5.0,20.0,0.05,True,0.0,[[71.12246093]],1.1300405125560649,0.025451469693588,50,10,0.05,,,,,,23.22028112411499,,,3.0
774,2025-07-31 05:43:53,cs4,,,,,True,0.0,[[115.16143147]],1.308000346369876,0.0077316237760642,50,10,0.05,,,,,,1.1877648830413818,,,
775,2025-07-31 05:44:02,cs5,1000.0,5.0,20.0,0.05,True,0.0,[[71.12246093]],1.1300405124864352,0.0254514696936756,50,10,0.05,1.0,7.0,0.9,,5.0,8.235112190246582,,,
776,2025-07-31 05:44:19,cs1,1000.0,5.0,20.0,0.05,True,0.0,[[143.36051277]],1.1294415075702602,0.0254752169479358,50,10,0.1,1.0,7.0,0.9,,5.0,16.32010006904602,100.0,1.0,
777,2025-07-31 05:44:22,cs2,1000.0,20.0,,,True,0.0,[[143.36036353]],1.1446361161706786,0.023981368782773,50,10,0.1,,,,,,1.0149569511413574,,,
778,2025-07-31 05:44:24,cs3,1000.0,5.0,20.0,0.05,True,0.0,[[143.37496238]],1.1300405125572768,0.0254514696935488,50,10,0.1,,,,,,23.575687885284424,,,3.0
779,2025-07-31 05:44:47,cs4,,,,,True,0.0,[[231.63148252]],1.3080003459187994,0.0077316238325493,50,10,0.1,,,,,,1.2498629093170166,,,
780,2025-07-31 05:44:57,cs5,1000.0,5.0,20.0,0.05,True,0.0,[[143.37496237]],1.1300405124702282,0.0254514696933915,50,10,0.1,1.0,7.0,0.9,,5.0,8.199625015258789,,,
781,2025-07-31 05:45:16,cs1,1000.0,5.0,20.0,0.05,True,0.0,[[13.31957124]],1.1294238115205173,0.0254758852634417,50,15,0.01,1.0,7.0,0.9,,5.0,18.98735809326172,100.0,1.0,
782,2025-07-31 05:45:20,cs2,1000.0,20.0,,,True,0.0,[[85.91277732]],1.1477624507010582,0.0168502226080461,50,15,0.01,,,,,,1.5673577785491943,,,
783,2025-07-31 05:45:22,cs3,1000.0,5.0,20.0,0.05,True,0.0,[[13.32045978]],1.1300405125559418,0.0254514696935983,50,15,0.01,,,,,,40.69776010513306,,,3.0
784,2025-07-31 05:46:03,cs4,,,,,True,0.0,[[21.98584135]],1.308000345604419,0.0077316238588764,50,15,0.01,,,,,,1.6451427936553955,,,
785,2025-07-31 05:46:14,cs5,1000.0,5.0,20.0,0.05,True,0.0,[[13.32045978]],1.1300405124340611,0.0254514696924586,50,15,0.01,1.0,7.0,0.9,,5.0,9.927381038665771,,,
786,2025-07-31 05:46:33,cs1,1000.0,5.0,20.0,0.05,True,0.0,[[71.11554985]],1.1294255958507369,0.025475818149348,50,15,0.05,1.0,7.0,0.9,,5.0,18.425536155700684,100.0,1.0,
787,2025-07-31 05:46:36,cs2,1000.0,20.0,,,True,0.02,[[43.01693966]],1.152406461897379,0.0215873298281084,50,15,0.05,,,,,,4.019325017929077,,,
788,2025-07-31 05:46:41,cs3,1000.0,5.0,20.0,0.05,True,0.0,[[71.12246093]],1.1300405125572983,0.0254514696935606,50,15,0.05,,,,,,43.80189895629883,,,3.0
789,2025-07-31 05:47:25,cs4,,,,,True,0.0,[[115.16144334]],1.3080003454300209,0.0077316238832918,50,15,0.05,,,,,,1.812039852142334,,,
790,2025-07-31 05:47:38,cs5,1000.0,5.0,20.0,0.05,True,0.0,[[71.12246093]],1.1300405124479584,0.025451469692958,50,15,0.05,1.0,7.0,0.9,,5.0,10.627604007720947,,,
791,2025-07-31 05:47:57,cs1,1000.0,5.0,20.0,0.05,True,0.0,[[143.3595674]],1.1294435988539704,0.0254751402256143,50,15,0.1,1.0,7.0,0.9,,5.0,18.909707069396973,100.0,1.0,
792,2025-07-31 05:48:00,cs2,1000.0,20.0,,,True,0.0,[[0.93754561]],1.3235168658626406,0.0067092885554868,50,15,0.1,,,,,,1.5239059925079346,,,
793,2025-07-31 05:48:03,cs3,1000.0,5.0,20.0,0.05,True,0.0,[[143.37496238]],1.130040512557306,0.0254514696935491,50,15,0.1,,,,,,42.85428977012634,,,3.0
794,2025-07-31 05:48:46,cs4,,,,,True,0.0,[[231.63109624]],1.3080003454880649,0.0077316238778851,50,15,0.1,,,,,,1.8934059143066408,,,
795,2025-07-31 05:48:59,cs5,1000.0,5.0,20.0,0.05,True,0.0,[[143.37496237]],1.1300405124568926,0.0254514696925308,50,15,0.1,1.0,7.0,0.9,,5.0,10.929221153259276,,,
796,2025-07-31 05:49:21,cs1,1000.0,5.0,20.0,0.05,True,0.0,[[13.31957049]],1.129424576188699,0.0254758567232468,50,20,0.01,1.0,7.0,0.9,,5.0,22.21944904327393,100.0,1.0,
797,2025-07-31 05:49:25,cs2,1000.0,20.0,,,True,0.0,[[-1.32301723]],1.323517230844879,0.0067092885413381,50,20,0.01,,,,,,1.500788927078247,,,
798,2025-07-31 05:49:27,cs3,1000.0,5.0,20.0,0.05,True,0.0,[[13.32045978]],1.1300405125570232,0.0254514696935445,50,20,0.01,,,,,,67.71303796768188,,,3.0
799,2025-07-31 05:50:35,cs4,,,,,True,0.0,[[19.44332335]],1.3008946385508802,0.0078286661314424,50,20,0.01,,,,,,2.250398874282837,,,
800,2025-07-31 05:50:50,cs5,1000.0,5.0,20.0,0.05,True,0.0,[[13.32045978]],1.1300405123703252,0.0254514696928506,50,20,0.01,1.0,7.0,0.9,,5.0,12.417025089263916,,,
801,2025-07-31 05:51:11,cs1,1000.0,5.0,20.0,0.05,True,0.0,[[71.11555059]],1.1294247708187053,0.0254758491521708,50,20,0.05,1.0,7.0,0.9,,5.0,21.379745960235596,100.0,1.0,
802,2025-07-31 05:51:15,cs2,1000.0,20.0,,,True,0.0,[[682.19909884]],1.1097342576021818,0.0202744770169722,50,20,0.05,,,,,,1.9073419570922852,,,
803,2025-07-31 05:51:18,cs3,1000.0,5.0,20.0,0.05,True,0.0,[[71.12246093]],1.1300405125556263,0.025451469693601,50,20,0.05,,,,,,71.39574408531189,,,3.0
804,2025-07-31 05:52:30,cs4,,,,,True,0.0,[[115.254354]],1.3080004215953045,0.0077316150947323,50,20,0.05,,,,,,2.3521218299865723,,,
805,2025-07-31 05:52:45,cs5,1000.0,5.0,20.0,0.05,True,0.0,[[71.12246093]],1.1300405123554844,0.0254514696923763,50,20,0.05,1.0,7.0,0.9,,5.0,12.906688928604126,,,
806,2025-07-31 05:53:06,cs1,1000.0,5.0,20.0,0.05,True,0.0,[[143.35968977]],1.1292945079497063,0.0254807478691443,50,20,0.1,1.0,7.0,0.9,,5.0,21.03211212158203,100.0,1.0,
807,2025-07-31 05:53:10,cs2,1000.0,20.0,,,True,0.0,[[-0.66484895]],1.3213237956087025,0.006741677517978,50,20,0.1,,,,,,1.6315858364105225,,,
808,2025-07-31 05:53:13,cs3,1000.0,5.0,20.0,0.05,True,0.0,[[143.37496237]],1.1300405125555069,0.0254514696935956,50,20,0.1,,,,,,71.49168372154236,,,3.0
809,2025-07-31 05:54:24,cs4,,,,,True,0.0,[[231.75774642]],1.308000401237564,0.007731617469269,50,20,0.1,,,,,,2.2243971824645996,,,
810,2025-07-31 05:54:38,cs5,1000.0,5.0,20.0,0.05,True,0.0,[[143.37496237]],1.1300405123773325,0.0254514696918817,50,20,0.1,1.0,7.0,0.9,,5.0,11.985942840576172,,,
811,2025-07-31 05:54:55,cs1,1000.0,5.0,20.0,0.05,True,0.0,[[13.31957036]],1.129424706222398,0.0254758487306498,50,10,0.01,1.0,7.0,0.9,,5.0,16.279813051223755,100.0,1.0,
812,2025-07-31 05:54:58,cs2,1000.0,20.0,,,True,0.38,[[-1.32301541]],1.3235154104700095,0.0067093073788418,50,10,0.01,,,,,,0.6935112476348877,,,
813,2025-07-31 05:55:01,cs3,1000.0,5.0,20.0,0.05,True,0.0,[[13.32045978]],1.1300405125564696,0.0254514696935622,50,10,0.01,,,,,,91.87510800361632,,,5.0
814,2025-07-31 05:56:33,cs4,,,,,True,0.0,[[21.98595236]],1.3080003458961835,0.0077316238391613,50,10,0.01,,,,,,1.1835687160491943,,,
815,2025-07-31 05:56:42,cs5,1000.0,5.0,20.0,0.05,True,0.0,[[13.32045978]],1.130040512490195,0.0254514696938405,50,10,0.01,1.0,7.0,0.9,,5.0,8.136227130889893,,,
816,2025-07-31 05:56:58,cs1,1000.0,5.0,20.0,0.05,True,0.0,[[71.11555057]],1.129424778434341,0.0254758460364964,50,10,0.05,1.0,7.0,0.9,,5.0,15.837954998016356,100.0,1.0,
817,2025-07-31 05:57:02,cs2,1000.0,20.0,,,True,0.0,[[-1.31671895]],1.3234995067659423,0.0067129081493336,50,10,0.05,,,,,,1.2045881748199463,,,
818,2025-07-31 05:57:05,cs3,1000.0,5.0,20.0,0.05,True,0.0,[[71.12246093]],1.1300405125565447,0.0254514696935509,50,10,0.05,,,,,,93.0986831188202,,,5.0
819,2025-07-31 05:58:38,cs4,,,,,True,0.0,[[115.16143147]],1.308000346369876,0.0077316237760642,50,10,0.05,,,,,,1.277350902557373,,,
820,2025-07-31 05:58:48,cs5,1000.0,5.0,20.0,0.05,True,0.0,[[71.12246093]],1.1300405124864352,0.0254514696936756,50,10,0.05,1.0,7.0,0.9,,5.0,8.476407051086426,,,
821,2025-07-31 05:59:04,cs1,1000.0,5.0,20.0,0.05,True,0.0,[[143.36051277]],1.1294415075702602,0.0254752169479358,50,10,0.1,1.0,7.0,0.9,,5.0,16.189236879348755,100.0,1.0,
822,2025-07-31 05:59:08,cs2,1000.0,20.0,,,True,0.0,[[158.92285918]],1.1412965385727434,0.0177895468854755,50,10,0.1,,,,,,1.164876937866211,,,
823,2025-07-31 05:59:11,cs3,1000.0,5.0,20.0,0.05,True,0.0,[[143.37496237]],1.130040512556472,0.025451469693566,50,10,0.1,,,,,,89.60536599159241,,,5.0
824,2025-07-31 06:00:41,cs4,,,,,True,0.0,[[231.63148252]],1.3080003459187994,0.0077316238325493,50,10,0.1,,,,,,1.2882258892059326,,,
825,2025-07-31 06:00:50,cs5,1000.0,5.0,20.0,0.05,True,0.0,[[143.37496237]],1.1300405124702282,0.0254514696933915,50,10,0.1,1.0,7.0,0.9,,5.0,8.059729814529419,,,
826,2025-07-31 06:01:09,cs1,1000.0,5.0,20.0,0.05,True,0.0,[[13.31957124]],1.1294238115205173,0.0254758852634417,50,15,0.01,1.0,7.0,0.9,,5.0,18.880276918411255,100.0,1.0,
827,2025-07-31 06:01:13,cs2,1000.0,20.0,,,True,0.0,[[13.69702256]],1.133477739604832,0.0071140099654322,50,15,0.01,,,,,,1.6193301677703855,,,
828,2025-07-31 06:01:18,cs3,1000.0,5.0,20.0,0.05,True,0.0,[[13.32045978]],1.1300405125560713,0.0254514696935637,50,15,0.01,,,,,,193.0941379070282,,,5.0
829,2025-07-31 06:04:31,cs4,,,,,True,0.0,[[21.98584135]],1.308000345604419,0.0077316238588764,50,15,0.01,,,,,,1.822835922241211,,,
830,2025-07-31 06:04:43,cs5,1000.0,5.0,20.0,0.05,True,0.0,[[13.32045978]],1.1300405124340611,0.0254514696924586,50,15,0.01,1.0,7.0,0.9,,5.0,9.950271368026732,,,
831,2025-07-31 06:05:01,cs1,1000.0,5.0,20.0,0.05,True,0.0,[[71.11554985]],1.1294255958507369,0.025475818149348,50,15,0.05,1.0,7.0,0.9,,5.0,18.70381212234497,100.0,1.0,
832,2025-07-31 06:05:05,cs2,1000.0,20.0,,,True,0.68,[[-1.32101719]],1.3235171911681858,0.0067092908591559,50,15,0.05,,,,,,0.6489720344543457,,,
833,2025-07-31 06:05:09,cs3,1000.0,5.0,20.0,0.05,True,0.0,[[71.12246093]],1.1300405125572877,0.0254514696935516,50,15,0.05,,,,,,201.81257891654968,,,5.0
834,2025-07-31 06:08:31,cs4,,,,,True,0.0,[[115.16144334]],1.3080003454300209,0.0077316238832918,50,15,0.05,,,,,,1.8502168655395508,,,
835,2025-07-31 06:08:44,cs5,1000.0,5.0,20.0,0.05,True,0.0,[[71.12246093]],1.1300405124479584,0.025451469692958,50,15,0.05,1.0,7.0,0.9,,5.0,10.73372507095337,,,
836,2025-07-31 06:09:03,cs1,1000.0,5.0,20.0,0.05,True,0.0,[[143.3595674]],1.1294435988539704,0.0254751402256143,50,15,0.1,1.0,7.0,0.9,,5.0,19.25770878791809,100.0,1.0,
837,2025-07-31 06:09:07,cs2,1000.0,20.0,,,True,0.02,[[143.22952657]],1.275475361899988,0.0114583450876621,50,15,0.1,,,,,,1.2375690937042236,,,
838,2025-07-31 06:09:11,cs3,1000.0,5.0,20.0,0.05,True,0.0,[[143.37496237]],1.130040512556595,0.0254514696935394,50,15,0.1,,,,,,212.01200199127197,,,5.0
839,2025-07-31 06:12:43,cs4,,,,,True,0.0,[[231.63109624]],1.3080003454880649,0.0077316238778851,50,15,0.1,,,,,,1.8628580570220947,,,
840,2025-07-31 06:12:56,cs5,1000.0,5.0,20.0,0.05,True,0.0,[[143.37496237]],1.1300405124568926,0.0254514696925308,50,15,0.1,1.0,7.0,0.9,,5.0,10.869083881378174,,,
841,2025-07-31 06:13:18,cs1,1000.0,5.0,20.0,0.05,True,0.0,[[13.31957049]],1.129424576188699,0.0254758567232468,50,20,0.01,1.0,7.0,0.9,,5.0,21.942431926727295,100.0,1.0,
842,2025-07-31 06:13:22,cs2,1000.0,20.0,,,True,0.02,[[21.15171834]],1.1897059768154596,0.007269451887507,50,20,0.01,,,,,,3.7113869190216064,,,
843,2025-07-31 06:13:30,cs3,1000.0,5.0,20.0,0.05,True,0.0,[[42.21578579]],1.1347150733930056,0.0249855390354428,50,20,0.01,,,,,,434.9166738986969,,,5.0
844,2025-07-31 06:20:45,cs4,,,,,True,0.0,[[19.44332335]],1.3008946385508802,0.0078286661314424,50,20,0.01,,,,,,2.4738240242004395,,,
845,2025-07-31 06:21:01,cs5,1000.0,5.0,20.0,0.05,True,0.0,[[13.32045978]],1.1300405123703252,0.0254514696928506,50,20,0.01,1.0,7.0,0.9,,5.0,13.49482798576355,,,
846,2025-07-31 06:21:24,cs1,1000.0,5.0,20.0,0.05,True,0.0,[[71.11555059]],1.1294247708187053,0.0254758491521708,50,20,0.05,1.0,7.0,0.9,,5.0,22.72530508041382,100.0,1.0,
847,2025-07-31 06:21:28,cs2,1000.0,20.0,,,True,0.02,[[-0.39900508]],1.312074765837837,0.0071447953752622,50,20,0.05,,,,,,3.0961060523986816,,,
848,2025-07-31 06:21:36,cs3,1000.0,5.0,20.0,0.05,True,0.0,[[215.61778925]],1.134715073391934,0.0249855390355271,50,20,0.05,,,,,,413.36763072013855,,,5.0
849,2025-07-31 06:28:29,cs4,,,,,True,0.0,[[115.254354]],1.3080004215953045,0.0077316150947323,50,20,0.05,,,,,,2.513300895690918,,,
850,2025-07-31 06:28:45,cs5,1000.0,5.0,20.0,0.05,True,0.0,[[71.12246093]],1.1300405123554844,0.0254514696923763,50,20,0.05,1.0,7.0,0.9,,5.0,13.414111375808716,,,
851,2025-07-31 06:29:07,cs1,1000.0,5.0,20.0,0.05,True,0.0,[[143.35968977]],1.1292945079497063,0.0254807478691443,50,20,0.1,1.0,7.0,0.9,,5.0,21.985760927200317,100.0,1.0,
852,2025-07-31 06:29:11,cs2,1000.0,20.0,,,True,0.02,[[144.04694503]],1.0556594165837971,0.0282406928174935,50,20,0.1,,,,,,1.436678171157837,,,
